node,x_m,y_m,temperature_K,potential_V
449,0.08750000000000005,0.01190784925,302.343753564399,0.03137050672504055
450,0.09250000000000005,0.01190784925,295.8797401634901,0.0086256520688522
451,0.09500000000000006,0.01190784925,294.9727346469522,0.005738644579531394
452,0.09750000000000006,0.01190784925,294.0637715522691,0.002866519252495685
453,0.00125,0.01407291275,293.60011530637104,0.7985903027704887
454,0.00375,0.01407291275,294.4968752239872,0.7957682196113106
455,0.00625,0.01407291275,295.38928505836293,0.7929393174953405
456,0.008749999999999999,0.01407291275,296.2797459499707,0.7900959806615321
457,0.01125,0.01407291275,299.46842844817485,0.7790112846598557
458,0.013749999999999998,0.01407291275,304.7858616065271,0.7594866184988207
459,0.016249999999999997,0.01407291275,309.8618668017014,0.7395724658973208
460,0.01875,0.01407291275,314.7247438363292,0.719128064379636
461,0.021249999999999998,0.01407291275,319.39966571087797,0.6979548253454991
462,0.023749999999999997,0.01407291275,323.91106095458713,0.6757845287661358
463,0.026249999999999996,0.01407291275,328.27333711564876,0.6522963606638578
464,0.028749999999999998,0.01407291275,332.4721153592926,0.6271968848297117
465,0.03125,0.01407291275,336.44095481478087,0.6003908210128316
466,0.03375,0.01407291275,340.05538747487606,0.5721814434567686
467,0.036250000000000004,0.01407291275,343.16761654257203,0.5433292997320318
468,0.03875000000000001,0.01407291275,345.673218129042,0.5148029702927316
469,0.04125000000000001,0.01407291275,347.5554277909637,0.4873422155310168
470,0.04375000000000001,0.01407291275,348.8686894297558,0.46120546763852754
471,0.04625000000000001,0.01407291275,349.69068353402344,0.4362237663064642
472,0.048750000000000016,0.01407291275,350.08493221728736,0.4119896456390358
473,0.05125000000000002,0.01407291275,350.08493221727485,0.3880103543596281
474,0.05375000000000002,0.01407291275,349.6906835339878,0.3637762336922423
475,0.05625000000000002,0.01407291275,348.8686894297,0.3387945323602598
476,0.058750000000000024,0.01407291275,347.555427790891,0.31265778446788106
477,0.06125000000000003,0.01407291275,345.67321812895915,0.2851970297062938
478,0.06375000000000003,0.01407291275,343.1676165424845,0.25667070026712435
479,0.06625000000000003,0.01407291275,340.05538747479005,0.22781855654250935
480,0.06875000000000003,0.01407291275,336.4409548146999,0.1996091789865466
481,0.07125000000000004,0.01407291275,332.4721153592173,0.17280311516973912
482,0.07375000000000004,0.01407291275,328.273337115581,0.14770363933564964
483,0.07625000000000004,0.01407291275,323.9110609545268,0.12421547123342634
484,0.07875000000000004,0.01407291275,319.39966571082516,0.10204517465411368
485,0.08125000000000004,0.01407291275,314.724743836284,0.08087193562002841
486,0.08375000000000005,0.01407291275,309.8618668016635,0.060427534102407955
487,0.08625000000000005,0.01407291275,304.78586160650013,0.040513381500979426
488,0.08875000000000005,0.01407291275,299.46842844815495,0.02098871534001827
489,0.09125000000000005,0.01407291275,296.2797459499592,0.009904019338390975
490,0.09375000000000006,0.01407291275,295.3892850583565,0.007060682504601491
491,0.09625000000000006,0.01407291275,294.4968752239813,0.0042317803886533075
492,0.09875000000000006,0.01407291275,293.6001153063698,0.001409697229499543
493,0.0025,0.01623797625,294.03386453712784,0.7972287600965822
494,0.005,0.01623797625,294.9118968578353,0.7944561008923859
495,0.0075,0.01623797625,295.785048115044,0.7916799010379963
496,0.012499999999999999,0.01623797625,301.9574060527499,0.7700466500367328
497,0.015,0.01623797625,307.0134177089309,0.7509053733519988
498,0.017499999999999998,0.01623797625,311.8522268186171,0.7313738049052505
499,0.02,0.01623797625,316.4993675527646,0.7112770211790753
500,0.0225,0.01623797625,320.9933406793792,0.690332902569355
501,0.024999999999999998,0.01623797625,325.38073582085417,0.6681156475220842
502,0.027499999999999997,0.01623797625,329.69989878232747,0.6440693858453289
503,0.03,0.01623797625,333.9415374828644,0.6176641859100932
504,0.0325,0.01623797625,337.991715375827,0.5888050930505975
505,0.035,0.01623797625,341.62927916394585,0.5582424047601771
506,0.037500000000000006,0.01623797625,344.61870584677155,0.5275763220307118
507,0.04000000000000001,0.01623797625,346.8586988271982,0.4983941519952342
508,0.04250000000000001,0.01623797625,348.4112837399855,0.4714029152285595
509,0.04500000000000001,0.01623797625,349.4062710035367,0.44643895201441863
510,0.047500000000000014,0.01623797625,349.9581517782942,0.42287541625307606
511,0.05000000000000002,0.01623797625,350.1348638836668,0.3999999999993419
512,0.05250000000000002,0.01623797625,349.95815177827967,0.37712458374562796
513,0.05500000000000002,0.01623797625,349.4062710035077,0.35356104798434157
514,0.05750000000000002,0.01623797625,348.41128373994275,0.32859708477028793
515,0.060000000000000026,0.01623797625,346.85869882714275,0.3016058480037222
516,0.06250000000000003,0.01623797625,344.618705846705,0.2724236779683664
517,0.06500000000000003,0.01623797625,341.62927916387076,0.24175759523902451
518,0.06750000000000003,0.01623797625,337.9917153757476,0.21119490694871668
519,0.07000000000000003,0.01623797625,333.9415374827839,0.18233581408931301
520,0.07250000000000004,0.01623797625,329.6998987822467,0.1559306141541453
521,0.07500000000000004,0.01623797625,325.3807358207765,0.13188435247744176
522,0.07750000000000004,0.01623797625,320.9933406793069,0.10966709743022111
523,0.08000000000000004,0.01623797625,316.4993675527002,0.08872297882055329
524,0.08250000000000005,0.01623797625,311.8522268185643,0.06862619509443377
525,0.08500000000000005,0.01623797625,307.01341770888996,0.049094626647753985
526,0.08750000000000005,0.01623797625,301.9574060527229,0.02995334996310265
527,0.09250000000000005,0.01623797625,295.78504811503603,0.008320098961944819
528,0.09500000000000006,0.01623797625,294.9118968578296,0.005543899107573761
529,0.09750000000000006,0.01623797625,294.03386453712545,0.002771239903397726
530,0.00125,0.01840303975,293.58471083227806,0.798639016187995
531,0.00375,0.01840303975,294.44957103533176,0.795918822402672
532,0.00625,0.01840303975,295.3074838472671,0.7932015857538911
533,0.008749999999999999,0.01840303975,296.1577814588316,0.7904898079725993
534,0.01125,0.01840303975,299.1787373644509,0.7800162050833267
535,0.013749999999999998,0.01840303975,304.20936529471703,0.7616469209487581
536,0.016249999999999997,0.01840303975,309.0022759779444,0.7430250871310499
537,0.01875,0.01840303975,313.5807134840006,0.7240598759920256
538,0.021249999999999998,0.01840303975,317.9829295212489,0.7045381244983704
539,0.023749999999999997,0.01840303975,322.2732030082674,0.6840460029864787
540,0.026249999999999996,0.01840303975,326.54335989679373,0.661868753380246
541,0.028749999999999998,0.01840303975,330.8902282596081,0.6369586680728415
542,0.03125,0.01840303975,335.3277736017054,0.608233405310991
543,0.03375,0.01840303975,339.6161946597029,0.5757944314265572
544,0.036250000000000004,0.01840303975,343.3393702010516,0.5414841077502291
545,0.03875000000000001,0.01840303975,346.1100719016211,0.5089887834413267
546,0.04125000000000001,0.01840303975,347.96344024845945,0.4801052597809461
547,0.04375000000000001,0.01840303975,349.11870868029575,0.4548410942618704
548,0.04625000000000001,0.01840303975,349.7897509190456,0.43203434659777595
549,0.048750000000000016,0.01840303975,350.09926522679916,0.4105431792195957
550,0.05125000000000002,0.01840303975,350.0992652267914,0.3894568207791394
551,0.05375000000000002,0.01840303975,349.78975091902174,0.36796565340098925
552,0.05625000000000002,0.01840303975,349.1187086802579,0.34515890573695185
553,0.058750000000000024,0.01840303975,347.9634402484084,0.3198947402179548
554,0.06125000000000003,0.01840303975,346.1100719015561,0.2910112165576696
555,0.06375000000000003,0.01840303975,343.33937020097756,0.25851589224888
556,0.06625000000000003,0.01840303975,339.6161946596233,0.22420556857266444
557,0.06875000000000003,0.01840303975,335.32777360162527,0.19176659468833238
558,0.07125000000000004,0.01840303975,330.89022825953043,0.1630413319265715
559,0.07375000000000004,0.01840303975,326.54335989672006,0.13813124661923204
560,0.07625000000000004,0.01840303975,322.27320300819906,0.11595399701304965
561,0.07875000000000004,0.01840303975,317.9829295211876,0.09546187550120878
562,0.08125000000000004,0.01840303975,313.58071348394805,0.0759401240076133
563,0.08375000000000005,0.01840303975,309.002275977902,0.056974912868658675
564,0.08625000000000005,0.01840303975,304.20936529468565,0.03835307905103286
565,0.08875000000000005,0.01840303975,299.1787373644332,0.019983794916557353
566,0.09125000000000005,0.01840303975,296.15778145882246,0.00951019202734277
567,0.09375000000000006,0.01840303975,295.30748384726013,0.006798414246067133
568,0.09625000000000006,0.01840303975,294.4495710353276,0.004081177597302512
569,0.09875000000000006,0.01840303975,293.5847108322766,0.0013609838119968034
570,0.0025,0.02056810325,294.00260964442083,0.7973275159136083
571,0.005,0.02056810325,294.84797657216365,0.7946599552340264
572,0.0075,0.02056810325,295.68375389260524,0.7920049269626448
573,0.012499999999999999,0.02056810325,301.49083902341926,0.7717109021637176
574,0.015,0.02056810325,306.23502345537236,0.7539095159569035
575,0.017499999999999998,0.02056810325,310.7330215567547,0.7359960380412384
576,0.02,0.02056810325,315.00413517123457,0.7178941983681945
577,0.0225,0.02056810325,319.0985642912187,0.6993596028521978
578,0.024999999999999998,0.02056810325,323.1229089899446,0.6797849511576908
579,0.027499999999999997,0.02056810325,327.25734230237646,0.6579284659733745
580,0.03,0.02056810325,331.7544216032323,0.631631454889274
581,0.0325,0.02056810325,336.7339414261703,0.5981516944545701
582,0.037500000000000006,0.02056810325,345.27033078209996,0.5196927798268606
583,0.04000000000000001,0.02056810325,347.59950825835904,0.486480483250149
584,0.04250000000000001,0.02056810325,348.89867292222664,0.4604099015324428
585,0.04500000000000001,0.02056810325,349.63456073496474,0.43859426153154496
586,0.047500000000000014,0.02056810325,350.0186136218296,0.4188837001210818
587,0.05000000000000002,0.02056810325,350.1392993622048,0.39999999999939534
588,0.05250000000000002,0.02056810325,350.0186136218176,0.381116299877718
589,0.05500000000000002,0.02056810325,349.6345607349397,0.36140573846728247
590,0.05750000000000002,0.02056810325,348.8986729221893,0.3395900984664281
591,0.060000000000000026,0.02056810325,347.5995082583093,0.3135195167487801
592,0.06250000000000003,0.02056810325,345.2703307820363,0.2803072201721417
593,0.06750000000000003,0.02056810325,336.7339414260908,0.20184830554464678
594,0.07000000000000003,0.02056810325,331.7544216031534,0.168368545110061
595,0.07250000000000004,0.02056810325,327.2573423023005,0.1420715340260482
596,0.07500000000000004,0.02056810325,323.1229089898741,0.1202150488417988
597,0.07750000000000004,0.02056810325,319.0985642911541,0.1006403971473474
598,0.08000000000000004,0.02056810325,315.0041351711769,0.08210580163140892
599,0.08250000000000005,0.02056810325,310.7330215567072,0.06400396195843441
600,0.08500000000000005,0.02056810325,306.2350234553347,0.04609048404285009
601,0.08750000000000005,0.02056810325,301.4908390233946,0.028289097836127035
602,0.09250000000000005,0.02056810325,295.6837538925976,0.007995073037311654
603,0.09500000000000006,0.02056810325,294.84797657215813,0.005340044765944526
604,0.09750000000000006,0.02056810325,294.0026096444185,0.0026724840863770398
605,0.00125,0.022733166750000002,293.57076340277496,0.7986835967656398
606,0.00375,0.022733166750000002,294.40572333974796,0.7960582323912582
607,0.00625,0.022733166750000002,295.2301970522206,0.7934486486450398
608,0.008749999999999999,0.022733166750000002,296.03949008421796,0.7908689242560213
609,0.01125,0.022733166750000002,298.8884185712547,0.7810462179923254
610,0.013749999999999998,0.022733166750000002,303.5917346177731,0.7639475605920868
611,0.016249999999999997,0.022733166750000002,308.02965757903405,0.7468870534895102
612,0.01875,0.022733166750000002,312.1854659947802,0.7299665850960635
613,0.021249999999999998,0.022733166750000002,316.0645056688796,0.7132144993212167
614,0.023749999999999997,0.022733166750000002,319.71905355869205,0.6964398431726575
615,0.026249999999999996,0.022733166750000002,323.3208412593061,0.6787934233509002
616,0.028749999999999998,0.022733166750000002,327.1846617169634,0.6581891264605759
617,0.04125000000000001,0.022733166750000002,348.84854615622737,0.46113549326248343
618,0.04375000000000001,0.022733166750000002,349.56647035986487,0.4412297183865852
619,0.04625000000000001,0.022733166750000002,349.9448492933029,0.42413338755193436
620,0.048750000000000016,0.022733166750000002,350.12033949882203,0.4079836900861783
621,0.05125000000000002,0.022733166750000002,350.1203394988176,0.3920163099126618
622,0.05375000000000002,0.022733166750000002,349.9448492932879,0.3758666124469143
623,0.05625000000000002,0.022733166750000002,349.5664703598399,0.3587702816122807
624,0.058750000000000024,0.022733166750000002,348.84854615619355,0.338864506736408
625,0.07125000000000004,0.022733166750000002,327.1846617168893,0.1418108735388001
626,0.07375000000000004,0.022733166750000002,323.32084125923575,0.12120657664856116
627,0.07625000000000004,0.022733166750000002,319.7190535586276,0.10356015682687153
628,0.07875000000000004,0.022733166750000002,316.0645056688208,0.08678550067837752
629,0.08125000000000004,0.022733166750000002,312.1854659947293,0.07003341490359888
630,0.08375000000000005,0.022733166750000002,308.0296575789932,0.05311294651022559
631,0.08625000000000005,0.022733166750000002,303.5917346177422,0.03605243940773061
632,0.08875000000000005,0.022733166750000002,298.88841857123765,0.01895378200757784
633,0.09125000000000005,0.022733166750000002,296.0394900842092,0.009131075743932201
634,0.09375000000000006,0.022733166750000002,295.2301970522142,0.006551351354926116
635,0.09625000000000006,0.022733166750000002,294.40572333974427,0.003941767608721176
636,0.09875000000000006,0.022733166750000002,293.5707634027733,0.001316403234353494
637,0.0025,0.02489823025,293.97818957203833,0.797404914544921
638,0.005,0.02489823025,294.7963617100339,0.7948247630667269
639,0.0075,0.02489823025,295.59976080745724,0.7922750891762294
640,0.012499999999999999,0.02489823025,301.0794453970901,0.7731865550752958
641,0.015,0.02489823025,305.50285434981026,0.7567139761905752
642,0.017499999999999998,0.02489823025,309.60853197566394,0.7405723058664578
643,0.02,0.02489823025,313.3525202297291,0.7250321982864714
644,0.0225,0.02489823025,316.69528479915357,0.7103970021318717
645,0.024999999999999998,0.02489823025,319.6276340813053,0.6968765194164573
646,0.04500000000000001,0.02489823025,349.92848059927326,0.42523022266595945
647,0.047500000000000014,0.02489823025,350.08822273203856,0.41286482087135046
648,0.05000000000000002,0.02489823025,350.1440893347776,0.399999999999428
649,0.05250000000000002,0.02489823025,350.08822273203106,0.38713517912750794
650,0.05500000000000002,0.02489823025,349.9284805992579,0.3747697773329041
651,0.07500000000000004,0.02489823025,319.6276340812421,0.10312348058307147
652,0.07750000000000004,0.02489823025,316.6952847990949,0.0896029978677148
653,0.08000000000000004,0.02489823025,313.35252022967677,0.07496780171317897
654,0.08250000000000005,0.02489823025,309.6085319756196,0.059427694133261384
655,0.08500000000000005,0.02489823025,305.50285434977485,0.043286023809218234
656,0.08750000000000005,0.02489823025,301.07944539706693,0.026813444924574426
657,0.09250000000000005,0.02489823025,295.59976080744997,0.007724910823732033
658,0.09500000000000006,0.02489823025,294.79636171002903,0.005175236933246534
659,0.09750000000000006,0.02489823025,293.9781895720357,0.0025950854550654164
660,0.00125,0.027063293750000002,293.5609736674213,0.7987139903214907
661,0.00375,0.027063293750000002,294.37703061084676,0.7961496267309757
662,0.00625,0.027063293750000002,295.1793484778631,0.7936120671265952
663,0.008749999999999999,0.027063293750000002,295.9616172135717,0.7911226571810797
664,0.01125,0.027063293750000002,298.666685155214,0.781788176515075
665,0.013749999999999998,0.027063293750000002,303.1353218416838,0.7656376797534419
666,0.016249999999999997,0.027063293750000002,307.27672955156066,0.7498467601185506
667,0.01875,0.027063293750000002,311.0227368998948,0.7348020042854824
668,0.021249999999999998,0.027063293750000002,314.27445567865664,0.7210765544360063
669,0.023749999999999997,0.027063293750000002,316.87579921100763,0.70959205004158
670,0.04625000000000001,0.027063293750000002,350.07340741549086,0.4146669183588012
671,0.048750000000000016,0.027063293750000002,350.1366360726188,0.40517044130497404
672,0.05125000000000002,0.027063293750000002,350.13663607261515,0.394829558693888
673,0.05375000000000002,0.027063293750000002,350.0734074154828,0.38533308164006297
674,0.07625000000000004,0.027063293750000002,316.8757992109499,0.0904079499580093
675,0.07875000000000004,0.027063293750000002,314.2744556786031,0.07892344556363366
676,0.08125000000000004,0.027063293750000002,311.02273689984725,0.06519799571421797
677,0.08375000000000005,0.027063293750000002,307.27672955152127,0.05015323988121721
678,0.08625000000000005,0.027063293750000002,303.13532184165456,0.03436232024639721
679,0.08875000000000005,0.027063293750000002,298.66668515519774,0.018211823484838238
680,0.09125000000000005,0.027063293750000002,295.9616172135635,0.008877342818876428
681,0.09375000000000006,0.027063293750000002,295.17934847785693,0.0063879328733724644
682,0.09625000000000006,0.027063293750000002,294.377030610843,0.0038503732690047376
683,0.09875000000000006,0.027063293750000002,293.56097366742017,0.0012860096785023917
684,0.0025,0.02922835725,293.9668963521448,0.7974411474280277
685,0.005,0.02922835725,294.77258395093844,0.794900877951952
686,0.0075,0.02922835725,295.56112548891923,0.792399388703371
687,0.012499999999999999,0.02922835725,300.8764660240711,0.7739328758617475
688,0.015,0.02922835725,305.12595076874146,0.7581539857175691
689,0.017499999999999998,0.02922835725,309.00052957210676,0.7430206246798527
690,0.02,0.02922835725,312.3901327905047,0.7291130137279566
691,0.0225,0.02922835725,315.1187102844223,0.717406709639172
692,0.024999999999999998,0.02922835725,316.83672652827653,0.7097754304849334
693,0.04500000000000001,0.02922835725,350.07350047171104,0.4147868011854689
694,0.047500000000000014,0.02922835725,350.12145941558845,0.408660363287868
695,0.05000000000000002,0.02922835725,350.1463423466612,0.3999999999994344
696,0.05250000000000002,0.02922835725,350.12145941558384,0.3913396367110019
697,0.05500000000000002,0.02922835725,350.0735004717037,0.38521319881340177
698,0.07500000000000004,0.02922835725,316.8367265282206,0.0902245695146653
699,0.07750000000000004,0.02922835725,315.11871028436923,0.08259329036045998
700,0.08000000000000004,0.02922835725,312.390132790456,0.07088698627172631
701,0.08250000000000005,0.02922835725,309.0005295720643,0.05697937531989
702,0.08500000000000005,0.02922835725,305.1259507687084,0.04184601428224024
703,0.08750000000000005,0.02922835725,300.8764660240488,0.02606712413813173
704,0.09250000000000005,0.02922835725,295.5611254889117,0.007600611296591404
705,0.09500000000000006,0.02922835725,294.77258395093367,0.005099122048022691
706,0.09750000000000006,0.02922835725,293.9668963521423,0.0025588525719591718
707,0.00125,0.03139342075,293.55958503963086,0.7987185820915255
708,0.00375,0.03139342075,294.3724056327926,0.7961644706875668
709,0.00625,0.03139342075,295.17104818907507,0.7936385678959108
710,0.008749999999999999,0.03139342075,295.94840618611545,0.7911641114386782
711,0.01125,0.03139342075,298.6335727969693,0.7819104619336413
712,0.013749999999999998,0.03139342075,303.0576831695156,0.7659305847355665
713,0.016249999999999997,0.03139342075,307.14364364921005,0.7503696618707726
714,0.01875,0.03139342075,310.8093525453773,0.7356824172803389
715,0.021249999999999998,0.03139342075,313.9285570471068,0.7225725249099312
716,0.023749999999999997,0.03139342075,316.2869831766225,0.7122418574570228
717,0.04625000000000001,0.03139342075,350.0926115651592,0.4127325751809605
718,0.048750000000000016,0.03139342075,350.13937113905826,0.4046045288914811
719,0.05125000000000002,0.03139342075,350.13937113905604,0.39539547110740286
720,0.05375000000000002,0.03139342075,350.0926115651527,0.38726742481792575
721,0.07625000000000004,0.03139342075,316.28698317656864,0.0877581425426021
722,0.07875000000000004,0.03139342075,313.9285570470563,0.0774274750897335
723,0.08125000000000004,0.03139342075,310.80935254533216,0.0643175827193799
724,0.08375000000000005,0.03139342075,307.14364364917225,0.04963033812900841
725,0.08625000000000005,0.03139342075,303.05768316948775,0.03406941526428138
726,0.08875000000000005,0.03139342075,298.63357279695293,0.018089538066276955
727,0.09125000000000005,0.03139342075,295.94840618610687,0.008835888561280055
728,0.09375000000000006,0.03139342075,295.1710481890691,0.006361432104058169
729,0.09625000000000006,0.03139342075,294.37240563278885,0.003835529312414193
730,0.09875000000000006,0.03139342075,293.5595850396296,0.0012814179084680206
731,0.0025,0.03355848424999999,293.9723980295481,0.7974236967653592
732,0.005,0.03355848424999999,294.78415912491397,0.7948639512838346
733,0.0075,0.03355848424999999,295.5800787535445,0.7923386075631952
734,0.012499999999999999,0.03355848424999999,300.9777701795391,0.7735702750345498
735,0.015,0.03355848424999999,305.3119518833123,0.757447384775126
736,0.017499999999999998,0.03355848424999999,309.30232178440025,0.7418097393015843
737,0.02,0.03355848424999999,312.8743125897935,0.7270688691255454
738,0.0225,0.03355848424999999,315.92994025635466,0.7138237779534926
739,0.024999999999999998,0.03355848424999999,318.32034567551864,0.7029972433839596
740,0.04500000000000001,0.03355848424999999,350.0071144791823,0.42026785867730976
741,0.047500000000000014,0.03355848424999999,350.1062922178223,0.4108381190388862
742,0.05000000000000002,0.03355848424999999,350.1457429766066,0.39999999999945085
743,0.05250000000000002,0.03355848424999999,350.10629221781704,0.3891618809600187
744,0.05500000000000002,0.03355848424999999,350.0071144791717,0.37973214132160293
745,0.07500000000000004,0.03355848424999999,318.32034567546253,0.09700275661564553
746,0.07750000000000004,0.03355848424999999,315.9299402563015,0.08617622204615093
747,0.08000000000000004,0.03355848424999999,312.8743125897451,0.07293113087414912
748,0.08250000000000005,0.03355848424999999,309.30232178435904,0.058190260698168926
749,0.08500000000000005,0.03355848424999999,305.3119518832798,0.0425526152246916
750,0.08750000000000005,0.03355848424999999,300.9777701795166,0.026429724965334755
751,0.09250000000000005,0.03355848424999999,295.58007875353667,0.007661392436768389
752,0.09500000000000006,0.03355848424999999,294.7841591249088,0.005136048716139761
753,0.09750000000000006,0.03355848424999999,293.97239802954556,0.002576303234627982
754,0.00125,0.035723547749999994,293.5662155803288,0.798697492833373
755,0.00375,0.035723547749999994,294.39318092069016,0.7960982553308483
756,0.00625,0.035723547749999994,295.20806185808317,0.7935201102973319
757,0.008749999999999999,0.035723547749999994,296.00636014958445,0.7909783850307236
758,0.01125,0.035723547749999994,298.7883925414824,0.7813708435602978
759,0.013749999999999998,0.035723547749999994,303.39746626196245,0.7646690454101912
760,0.016249999999999997,0.035723547749999994,307.7124827387883,0.7481392947022739
761,0.01875,0.035723547749999994,311.7041586255482,0.7319800930843396
762,0.021249999999999998,0.035723547749999994,315.34519619323066,0.7164030338358691
763,0.023749999999999997,0.035723547749999994,318.6321071498466,0.7015466201704927
764,0.026249999999999996,0.035723547749999994,321.65604471717097,0.6870959140994323
765,0.04375000000000001,0.035723547749999994,349.74929236060404,0.43408201955305814
766,0.04625000000000001,0.035723547749999994,350.0018030326125,0.42053281835458944
767,0.048750000000000016,0.035723547749999994,350.12827757814256,0.4068885755104677
768,0.05125000000000002,0.035723547749999994,350.12827757813903,0.3931114244884582
769,0.05375000000000002,0.035723547749999994,350.0018030326016,0.37946718164434495
770,0.05625000000000002,0.035723547749999994,349.7492923605863,0.3659179804458938
771,0.07375000000000004,0.035723547749999994,321.6560447171108,0.11290408590013302
772,0.07625000000000004,0.035723547749999994,318.63210714979,0.09845337982911825
773,0.07875000000000004,0.035723547749999994,315.3451961931793,0.08359696616379407
774,0.08125000000000004,0.035723547749999994,311.7041586255031,0.06801990691538261
775,0.08375000000000005,0.035723547749999994,307.71248273875176,0.05186070529751204
776,0.08625000000000005,0.035723547749999994,303.3974662619351,0.035330954589660776
777,0.08875000000000005,0.035723547749999994,298.78839254146595,0.018629156439621642
778,0.09125000000000005,0.035723547749999994,296.0063601495753,0.009021614969234733
779,0.09375000000000006,0.035723547749999994,295.20806185807646,0.006479889702637637
780,0.09625000000000006,0.035723547749999994,294.393180920686,0.0039017446691330246
781,0.09875000000000006,0.035723547749999994,293.56621558032754,0.0013025071666205774
782,0.0025,0.03788861124999999,293.9930382659833,0.7973578398793755
783,0.005,0.03788861124999999,294.82715164754705,0.7947264403141415
784,0.0075,0.03788861124999999,295.6495443264903,0.7921150224136576
785,0.012499999999999999,0.03788861124999999,301.3336679631612,0.7722752778477256
786,0.015,0.03788861124999999,305.9535446011399,0.7549916309363791
787,0.017499999999999998,0.03788861124999999,310.307805388176,0.7377365651741393
788,0.02,0.03788861124999999,314.3972635640727,0.7205406713414577
789,0.0225,0.03788861124999999,318.2548482201483,0.7032907442715036
790,0.024999999999999998,0.03788861124999999,321.982646428633,0.6854987433852424
791,0.027499999999999997,0.03788861124999999,325.82283976746527,0.6657986579715475
792,0.04250000000000001,0.03788861124999999,349.17771577745134,0.45351152159362884
793,0.04500000000000001,0.03788861124999999,349.745711939694,0.4342651519344723
794,0.047500000000000014,0.03788861124999999,350.0462811290713,0.41684658428813154
795,0.05000000000000002,0.03788861124999999,350.14207971772487,0.3999999999994749
796,0.05250000000000002,0.03788861124999999,350.0462811290627,0.38315341571082356
797,0.05500000000000002,0.03788861124999999,349.7457119396769,0.365734848064499
798,0.05750000000000002,0.03788861124999999,349.1777157774245,0.34648847840537195
799,0.07250000000000004,0.03788861124999999,325.82283976740075,0.13420134202796047
800,0.07500000000000004,0.03788861124999999,321.98264642857134,0.11450125661432535
801,0.07750000000000004,0.03788861124999999,318.25484822009196,0.09670925572812229
802,0.08000000000000004,0.03788861124999999,314.3972635640222,0.07945932865822948
803,0.08250000000000005,0.03788861124999999,310.30780538813354,0.06226343482561225
804,0.08500000000000005,0.03788861124999999,305.9535446011071,0.04500836906343842
805,0.08750000000000005,0.03788861124999999,301.3336679631385,0.02772472215216014
806,0.09250000000000005,0.03788861124999999,295.6495443264823,0.00788497758630645
807,0.09500000000000006,0.03788861124999999,294.8271516475411,0.0052735596858331105
808,0.09750000000000006,0.03788861124999999,293.99303826598026,0.002642160120611653
809,0.00125,0.04005367474999999,293.5793106209547,0.7986565721788254
810,0.00375,0.04005367474999999,294.43282396777454,0.7959719527254615
811,0.00625,0.04005367474999999,295.27798756337216,0.793295461651092
812,0.008749999999999999,0.04005367474999999,296.112951768143,0.7906316805780471
813,0.01125,0.04005367474999999,299.073402638189,0.7804073573832123
814,0.013749999999999998,0.04005367474999999,303.98466476658814,0.7624863686487234
815,0.016249999999999997,0.04005367474999999,308.65406706760774,0.7444140714229684
816,0.01875,0.04005367474999999,313.09368196594545,0.7261373413667083
817,0.021249999999999998,0.04005367474999999,317.3381527374537,0.7074881131771608
818,0.023749999999999997,0.04005367474999999,321.4615319920099,0.6880542608303628
819,0.026249999999999996,0.04005367474999999,325.59902845169086,0.666957608346273
820,0.028749999999999998,0.04005367474999999,329.95420394498655,0.642525728524743
821,0.03125,0.04005367474999999,334.6043901515938,0.6131685901212937
822,0.03375,0.04005367474999999,339.33711251455736,0.5778817935171316
823,0.036250000000000004,0.04005367474999999,343.475616150404,0.5398036773516899
824,0.03875000000000001,0.04005367474999999,346.42278862166677,0.5046314612131187
825,0.04125000000000001,0.04005367474999999,348.20717317993115,0.47541256435807494
826,0.04375000000000001,0.04005367474999999,349.26089983715366,0.45095505472215625
827,0.04625000000000001,0.04005367474999999,349.8425085128342,0.42963805747887807
828,0.048750000000000016,0.04005367474999999,350.1072692180129,0.4097452972117392
829,0.05125000000000002,0.04005367474999999,350.1072692180082,0.3902547027872365
830,0.05375000000000002,0.04005367474999999,349.8425085128203,0.37036194252010934
831,0.05625000000000002,0.04005367474999999,349.260899837129,0.34904494527685564
832,0.058750000000000024,0.04005367474999999,348.2071731798954,0.3245874356409775
833,0.06125000000000003,0.04005367474999999,346.4227886216194,0.29536853878599173
834,0.06375000000000003,0.04005367474999999,343.4756161503462,0.2601963226474954
835,0.06625000000000003,0.04005367474999999,339.33711251449296,0.22211820648214373
836,0.06875000000000003,0.04005367474999999,334.6043901515267,0.18683140987807212
837,0.07125000000000004,0.04005367474999999,329.9542039449194,0.15747427147470197
838,0.07375000000000004,0.04005367474999999,325.5990284516258,0.1330423916532434
839,0.07625000000000004,0.04005367474999999,321.4615319919491,0.11194573916921835
840,0.07875000000000004,0.04005367474999999,317.33815273739816,0.09251188682248612
841,0.08125000000000004,0.04005367474999999,313.09368196589725,0.07386265863300565
842,0.08375000000000005,0.04005367474999999,308.6540670675693,0.05558592857681339
843,0.08625000000000005,0.04005367474999999,303.9846647665598,0.03751363135112743
844,0.08875000000000005,0.04005367474999999,299.07340263817207,0.019592642616706634
845,0.09125000000000005,0.04005367474999999,296.1129517681331,0.009368319421911438
846,0.09375000000000006,0.04005367474999999,295.27798756336466,0.006704538348877726
847,0.09625000000000006,0.04005367474999999,294.4328239677702,0.0040280472745198165
848,0.09875000000000006,0.04005367474999999,293.57931062095264,0.0013434278211684968
